rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
49,Nebraska,B10,22-11,110.42816701416511,69,96.05496284218745,39,0.8325228605670485,49,22,11,13,5,13-5,0.6669061141129273,0.474560488874413,0.7792764342067092,0.6669061141129273,0.474560488874413,0.7792764342067092,0.7053592356078342,0.8383523826898786,108.3997469369823,100.25612265876761,108.3997469369823,100.25612265876761,111.79991051698511,92.98964460817726,117.5304460315844,99.84780451199441,0.8670448611974021,10,0.05556354460059598,1267.0,1197.0,1206.2749999999999,1.050340925576672,0.9923110401856957,0,0.7222222222222222,1.916178556385542,32,55,68.72164930409183
50,Notre Dame,ACC,21-15,114.14701781524138,37,99.41328964211594,83,0.8305199328462047,50,21,15,8,10,8-10,0.6527410064557285,0.45506573639686043,0.7934688889723216,0.6527410064557285,0.45506573639686043,0.7934688889723216,0.6978540003822429,0.822663149514171,109.48493992455408,100.52617493020979,109.48493992455408,100.52617493020979,113.81132478341593,98.78329087105045,115.2684583712295,106.2746619998712,0.7179316087593358,12,-0.0198517663988782,1273.0,1258.0,1183.4375000000002,1.0756799577501979,1.0630050171639818,0,0.4444444444444444,-0.5818631404717948,59,219,66.6724372114778
51,Davidson,A10,21-12,116.97333109054156,17,102.33917512345573,132,0.8230302878557115,51,21,12,13,5,13-5,0.5555869191898222,0.5200086631715205,0.5338748307434567,0.5555869191898222,0.5200086631715205,0.5338748307434567,0.8081337681272929,0.7715975332837989,105.4897278450255,102.57918976995133,105.4897278450255,102.57918976995133,115.82320944498966,100.25574810840273,120.035071395337,113.8834513114268,0.6467985979521225,5,-0.07995255426327474,1356.0,1161.0,1161.6749999999997,1.1672800051649561,0.9994189424753053,0,0.7222222222222222,-2.855833544373323,83,327,65.53292497127336
52,North Carolina St.,ACC,21-12,115.64049020282886,25,101.29621504711696,112,0.8209837538064138,52,21,12,11,7,11-7,0.6471633632861657,0.38940304236217804,0.8146689193749352,0.6471633632861657,0.38940304236217804,0.8146689193749352,0.7088055607473341,0.8642920578424567,107.90689375340735,100.81115589467424,107.90689375340735,100.81115589467424,115.91539932838126,99.26752908357629,138.6691047659459,121.46942707352848,0.8209682755273474,13,0.03622950544988801,1394.0,1382.0,1288.6125,1.0817837014618437,1.072471359698901,0,0.6111111111111112,0.9098856080545163,44,88,72.76963684381163
53,Middle Tennessee,CUSA,25-8,110.2974678846888,72,96.75418618948444,47,0.8185545165877327,53,25,8,16,2,16-2,0.5699215353822304,0.6205216137813467,0.5255527136340056,0.5699215353822304,0.6205216137813467,0.5255527136340056,0.8146885847137966,0.7789006979380445,106.84675290526569,102.89503581924706,106.84675290526569,102.89503581924706,107.99061442925003,93.34595025089183,125.95614450273638,112.29037607352176,0.7893022544940985,6,0.04500545079479834,1325.0,1131.0,1220.3875,1.0857207239503845,0.9267548217267056,0,0.8888888888888888,0.8043557662350628,45,72,67.74945521768349
54,Utah,P12,23-12,111.3984556911131,58,97.88897039396716,62,0.8155847315284181,54,23,12,11,7,11-7,0.6502309163411929,0.5073354022474287,0.7013844343142047,0.6502309163411929,0.5073354022474287,0.7013844343142047,0.756025538787968,0.8269292625613801,108.37401198867543,101.9640749660951,108.37401198867543,101.9640749660951,111.16633626583503,100.14583425959349,110.45675043966806,104.31302797399293,0.6588378341035246,7,0.0214532267520523,1287.0,1247.0,1184.4374999999998,1.0865917365838216,1.0528204316394916,0,0.6111111111111112,-1.4830359138812979,69,118,67.08264490543844
55,Arizona St.,P12,20-12,115.71250306443979,24,102.06725008783232,130,0.8089161604653203,55,20,12,8,10,8-10,0.6462611642856796,0.5653967254958316,0.6890233877955529,0.6462611642856796,0.5653967254958316,0.6890233877955529,0.7659342462094197,0.7820518381281637,107.12908911827034,100.68456691684653,107.12908911827034,100.68456691684653,111.12780930787947,102.23965232553721,137.0151989014906,111.73236841137327,0.9126023852315795,6,-0.015158592746962296,1403.0,1378.0,1304.5625000000002,1.0754563311454988,1.056292818473626,0,0.4444444444444444,-1.1920033977564222,66,208,72.708715687832
56,Boise St.,MWC,23-9,109.21235662219917,83,96.34521141240124,40,0.8087022936133852,56,23,9,13,5,13-5,0.5486973692180086,0.45429965009124973,0.5994671727373477,0.5486973692180086,0.45429965009124973,0.5994671727373477,0.8229288147966373,0.8708531047639162,106.07629415366728,103.165610917591,106.07629415366728,103.165610917591,112.37914976259823,97.32790493441084,101.67638502010664,90.85246229867873,0.7848942163043416,2,0.004697202118636001,1425.0,1281.0,1279.9499999999998,1.113324739247627,1.000820344544709,0,0.7222222222222222,-0.3823874721710656,53,152,70.05245975457389
57,Alabama,SEC,20-16,107.90814304545007,103,95.261733642867,27,0.8074460163849523,57,20,16,8,10,8-10,0.7521336762693424,0.5912259827641093,0.829405781042549,0.7521336762693424,0.5912259827641093,0.829405781042549,0.6787598482079117,0.8349923976943538,110.68131187612913,99.06602644867395,110.68131187612913,99.06602644867395,107.10484418883453,92.22730857207567,108.79909432133879,96.06329798658074,0.8071661105105096,14,0.024549016985862204,1242.0,1226.0,1234.4875,1.006085521319576,0.9931246772446056,0,0.4444444444444444,-1.092835716748155,63,108,69.89054152973878
58,Western Kentucky,CUSA,27-11,113.8467798885155,42,100.70207668520405,101,0.8039080937150882,58,27,11,14,4,14-4,0.5821439127706802,0.557352246439987,0.5288404612933899,0.5821439127706802,0.557352246439987,0.5288404612933899,0.7924959471788607,0.7835917301947243,106.68013402897964,101.91952068207966,106.68013402897964,101.91952068207966,113.45997925780657,103.09142840265577,137.75447861967842,112.74244420023955,0.9092259741914596,6,0.03374274271474986,1433.0,1298.0,1270.2250000000001,1.1281465882028774,1.021866204806235,0,0.7777777777777778,-1.2746050913921776,67,91,69.53812135850573
59,UCLA,P12,21-12,113.66897336917924,43,100.59915593630078,99,0.8029264439869547,59,21,12,11,7,11-7,0.6538925129665505,0.5796806064507473,0.6826060597820232,0.6538925129665505,0.5796806064507473,0.6826060597820232,0.7459161661462366,0.7568623187078959,107.67070072124355,100.80738778829945,107.67070072124355,100.80738778829945,117.40427399183962,103.38000584240586,132.55605477504793,114.40347653321744,0.8447039145827409,9,0.024210221546332455,1472.0,1374.0,1278.3250000000003,1.151506854673107,1.0748440341853596,0,0.6111111111111112,-0.015572920968060178,52,110,71.47432070545646
60,Providence,BE,21-14,108.35062013486106,93,95.90557735703084,36,0.802674654263163,60,21,14,10,8,10-8,0.7304449209227085,0.5112709843373033,0.8487674876744136,0.7304449209227085,0.5112709843373033,0.8487674876744136,0.6525736853381727,0.8498368512799376,112.02058246685866,99.89866607266154,112.02058246685866,99.89866607266154,110.09660134222719,95.67058721470445,118.28935608638635,102.09606241204774,0.8446216673949107,17,0.08656846651346262,1310.0,1342.0,1268.3249999999998,1.0328582973606923,1.0580884237084345,0,0.5555555555555556,1.9724649243687704,29,20,68.29027239688538
61,Georgia,SEC,18-15,107.50180253737179,111,95.25718274751965,26,0.8006980244601494,61,18,15,7,11,7-11,0.7184016258023878,0.5332794906841893,0.8250911661208882,0.7184016258023878,0.5332794906841893,0.8250911661208882,0.6798259116802201,0.7968287578438087,110.37076566719837,100.35869424584688,110.37076566719837,100.35869424584688,107.55845416260955,94.82907348766815,114.67388556407192,98.24534848529935,0.8554720845647483,14,0.01577431727616685,1185.0,1220.0,1187.4875,0.9979052411078012,1.0273792355709008,0,0.3888888888888889,-1.1006294856766066,64,134,65.61036815691514
62,South Dakota St.,Sum,28-7,113.2312475121806,45,100.4334520028725,96,0.7988742970062324,62,28,7,13,1,13-1,0.4508317990960347,0.4490826395714293,0.41291019656129085,0.4508317990960347,0.4490826395714293,0.41291019656129085,0.8500660133782126,0.8256165821637341,105.70398637948934,104.87927646440828,105.70398637948934,104.87927646440828,116.0318755556989,103.39040663936944,109.11200992181632,104.39575393445756,0.6243700171659821,3,0.04321678762350911,1187.0,1047.0,1001.625,1.1850742543367028,1.0453013852489703,0,0.9285714285714286,0.6301544066329796,46,77,71.54580616128099
63,Rhode Island,A10,26-8,109.69133594989569,78,97.29589169078622,53,0.798831412341873,63,26,8,15,3,15-3,0.5993233001945987,0.5975597262624038,0.5544275840552323,0.5993233001945987,0.5975597262624038,0.5544275840552323,0.7861339355438751,0.7546520176487443,107.76883709520749,102.73478471247296,107.76883709520749,102.73478471247296,110.3561927177691,95.54081080417672,113.23988287373949,101.41949080737017,0.7803652373859199,7,0.1007419122547134,1379.0,1209.0,1249.5125,1.1036304158621861,0.9675773551685157,0,0.8333333333333334,1.6020014378741199,34,11,69.61235335340176
64,New Mexico St.,WAC,28-6,106.80255933466512,120,95.04726312137055,23,0.7926523016385565,64,28,6,12,2,12-2,0.4522573616422233,0.4893880671065549,0.38905074338060913,0.4522573616422233,0.4893880671065549,0.38905074338060913,0.8567231432995513,0.8263035331113283,103.70032972571748,104.06313253538531,103.70032972571748,104.06313253538531,107.4654265423711,94.22192254733046,124.24308858340507,112.9955737070151,0.7486172194927707,4,0.06939523171219475,1088.0,876.0,983.7874999999998,1.1059298883142958,0.8904361968412896,0,0.8571428571428571,1.3308139238766494,39,35,69.4186597423111
65,Old Dominion,CUSA,25-7,107.45216350726346,112,95.70659418375541,34,0.7910429285361965,65,25,7,15,3,15-3,0.4783607868802004,0.42559988582261804,0.49137755074064426,0.4783607868802004,0.42559988582261804,0.49137755074064426,0.8744491392985105,0.9007189818550901,103.78850695492748,105.00831010935502,103.78850695492748,105.00831010935502,111.08660095394889,97.63950147938854,96.60145054494849,113.52041268353175,0.1351731835282505,1,0.01744511935379034,1363.0,1163.0,1217.9125,1.119128016175218,0.954912606611723,0,0.8333333333333334,-0.9916150236909134,62,129,65.98183040357304
66,Louisiana Lafayette,SB,27-7,112.18292905737968,54,100.6235670352282,100,0.7773967673976917,66,27,7,16,2,16-2,0.4282688596643557,0.4183878745422065,0.4073991174621534,0.4282688596643557,0.4183878745422065,0.4073991174621534,0.878093412267013,0.858333487830635,103.18895830857917,104.87543261130024,103.18895830857917,104.87543261130024,113.87039540446841,99.19824383741533,103.90305211720123,113.67058826931645,0.2624576487989447,1,0.023808847547884815,1482.0,1235.0,1285.0250000000003,1.1532849555456117,0.9610707962880097,0,0.8888888888888888,-0.526473710139414,58,111,71.63280616304934
67,St. John's,BE,16-17,106.006847392009,134,95.12944586160665,24,0.7764416578246438,67,16,17,4,14,4-14,0.7210458521309323,0.5279443145511895,0.8516819198740915,0.7210458521309323,0.5279443145511895,0.8516819198740915,0.6706663746631618,0.8257369251943932,111.74310517969735,99.34229960775826,111.74310517969735,99.34229960775826,106.16423101279943,96.79636897637931,117.8289069234242,104.88990344917569,0.7921126465284307,15,-0.015331323903367555,1292.0,1401.0,1305.8374999999999,0.9894033522547792,1.0728746877004223,0,0.2222222222222222,-2.9219911379156787,84,210,70.5203991194492
68,Buffalo,MAC,27-9,114.47503767739985,33,102.7450931908752,147,0.7761232118527901,68,27,9,15,3,15-3,0.4988841499446805,0.5425364732167351,0.42456535971367376,0.4988841499446805,0.5425364732167351,0.42456535971367376,0.8466419141638458,0.7907075307817487,105.01620331090831,103.86737989336191,105.01620331090831,103.86737989336191,115.87147975750196,102.67660876332037,114.88114962510983,102.41317193919303,0.7893732925874704,5,0.025983402029694513,1586.0,1362.0,1346.6750000000002,1.1777154844338833,1.0113798800749993,0,0.8333333333333334,-1.3270160216807834,68,103,73.80777657716924
69,LSU,SEC,18-15,114.20371518478196,35,102.70845874841147,145,0.7720683968224701,69,18,15,8,10,8-10,0.695279110337042,0.48999277562887666,0.8141112338845394,0.695279110337042,0.48999277562887666,0.8141112338845394,0.701106221945112,0.8208433908929459,109.68887849217715,100.70725876804943,109.68887849217715,100.70725876804943,112.95274827573905,99.28188956690211,118.31598916424483,111.27667515785585,0.6693842382792508,14,0.019522421409017943,1311.0,1331.0,1245.1375000000003,1.052895764523998,1.068958247583098,0,0.4444444444444444,-1.806468313486297,73,123,69.53742889640534
70,Georgetown,BE,15-15,111.46553226994894,57,100.4080790461915,95,0.7687802379466026,70,15,15,5,13,5-13,0.6263739749770337,0.23802755357164693,0.8525305905373697,0.6263739749770337,0.23802755357164693,0.8525305905373697,0.6997210346871875,0.9515822135541211,107.86840664396219,101.85018996781515,107.86840664396219,101.85018996781515,110.68050186101195,99.81013823386476,122.01217288588269,110.24678449640486,0.7624382434019139,12,-0.049126382108164224,1374.0,1494.0,1344.8500000000001,1.021675279770978,1.1109045618470461,0,0.2777777777777778,-3.4948596590963366,93,283,71.42063992895464
71,Indiana,B10,16-15,108.79673665693304,87,98.01927240140948,64,0.7684621712707838,71,16,15,9,9,9-9,0.6758258122470835,0.4873030749892877,0.806330206807891,0.6758258122470835,0.4873030749892877,0.806330206807891,0.6971174781958601,0.8017249526471838,109.6124364472396,100.74412609233481,109.6124364472396,100.74412609233481,107.18862003181154,92.77947689952893,119.86976820201626,109.61507969408979,0.7366164016728673,12,-0.015306407554330659,1232.0,1220.0,1214.5875,1.0143361429291837,1.0044562454331203,0,0.5,-2.845232382581359,82,209,67.76103686331413
72,Fresno St.,MWC,21-11,108.48012084649498,92,97.9903730221695,63,0.7630588818820684,72,21,11,11,7,11-7,0.49923433618587476,0.33006992159416054,0.6019968694114108,0.49923433618587476,0.33006992159416054,0.6019968694114108,0.8420807963044629,0.9104146440387714,105.39294452855863,103.8827686908202,105.39294452855863,103.8827686908202,109.48334627140457,99.4662209639947,111.67343648855382,102.65811775964207,0.7247223536820984,4,-0.04870590313325174,1357.0,1282.0,1252.4750000000004,1.083454759576039,1.0235733248168624,0,0.6111111111111112,-3.843231023649248,97,282,67.71209032387758
73,Wisconsin,B10,15-18,108.74587568032071,90,98.28825868142766,67,0.7618330309903959,73,15,18,7,11,7-11,0.7138887492246014,0.5420390821789418,0.818009585275649,0.7138887492246014,0.5420390821789418,0.818009585275649,0.6646867701116016,0.7821458996443612,110.74991154507802,100.15389246334655,110.74991154507802,100.15389246334655,107.71706848749074,99.81245911721419,115.68249909814928,107.74633491452913,0.6936631070379506,14,-0.0281435560729546,1156.0,1225.0,1143.05,1.0113293381741832,1.0716941516119156,0,0.3888888888888889,-3.78437509713005,96,239,63.89129448930394
74,South Carolina,SEC,17-16,104.74939942005543,159,94.80599075910749,19,0.7589606220560278,74,17,16,7,11,7-11,0.6954598483926516,0.49315456273708896,0.8345645606429251,0.6954598483926516,0.49315456273708896,0.8345645606429251,0.7045669641835997,0.846347045903102,109.78544886211986,99.4596536462495,109.78544886211986,99.4596536462495,106.03826551861506,96.15303864166009,110.15877398798513,102.88502862718039,0.6868797098713672,14,-0.0005790960218087227,1230.0,1293.0,1247.9,0.9856559019152175,1.0361407164035579,0,0.3888888888888889,-3.082263672841261,87,166,69.83159709980866
75,Northwestern,B10,15-17,109.01894993338382,84,99.03000353653275,77,0.751221343561248,75,15,17,6,12,6-12,0.6748271115058909,0.45965515289930353,0.8168995951692832,0.6748271115058909,0.45965515289930353,0.8168995951692832,0.6918477726394059,0.8260713210938697,108.74379616148478,99.22745264258756,108.74379616148478,99.22745264258756,108.17242522781027,97.44726213337594,125.62989920085123,116.26523585890185,0.7090678343543104,12,-0.03544173923768712,1141.0,1202.0,1141.225,0.9998028434357819,1.0532541786238472,0,0.3333333333333333,-4.16585289542427,103,257,65.49154450612527
76,Oregon,P12,23-13,110.01938678452274,76,99.9891795014045,91,0.7501360675594009,76,23,13,10,8,10-8,0.6013158520204516,0.4227942026221744,0.7065628477466109,0.6013158520204516,0.4227942026221744,0.7065628477466109,0.7905281184342331,0.8861569952941735,107.579442145607,103.32166075504983,107.579442145607,103.32166075504983,111.3268819414937,98.6076857049111,116.12382080537205,109.06585751139627,0.6728512176150843,7,0.02615786663874553,1331.0,1296.0,1222.6124999999997,1.088652373503461,1.0600251510597187,0,0.5555555555555556,-2.3047899980288773,78,102,68.63216064989435
77,St. Bonaventure,A10,26-8,109.64687348859738,79,99.72679310557982,86,0.7484855964256857,77,26,8,14,4,14-4,0.5748575276931525,0.5272393990221845,0.5668656901964618,0.5748575276931525,0.5272393990221845,0.5668656901964618,0.8004395297875914,0.7996502265516883,106.48082606677875,103.38441717940975,106.48082606677875,103.38441717940975,111.49789311068213,102.43493495110894,121.94769731966603,112.06896650541164,0.7254172958171023,6,0.14057799191763942,1434.0,1330.0,1284.825,1.116105306170101,1.0351604304088105,0,0.7777777777777778,1.4166991809241494,36,1,70.39392517214453
78,South Dakota,Sum,26-9,108.24994680012189,97,98.57822653845145,74,0.7457956834641998,78,26,9,11,3,11-3,0.4046260358125385,0.3730303807662472,0.4204699234354859,0.4046260358125385,0.3730303807662472,0.4204699234354859,0.8693424531506381,0.8468812008544596,104.8202304565082,105.8662747735926,104.8202304565082,105.8662747735926,107.8812665676487,98.37143263398501,106.87728781896548,98.8934840917157,0.7094752372830317,4,-0.010282297544321084,1091.0,958.0,981.4125000000001,1.11166303669456,0.9761440780507685,0,0.7857142857142857,-1.8228471801499182,75,193,71.68061468042201
